iso3,year,gdp_per_capita,pop_density,sanitation,water
BMU,2013,96549.79,1177.6482,99.952065,100.0
BMU,2014,93042.27,1176.8704,99.94998,100.0
BMU,2015,93859.875,1175.5927,99.9479,100.0
BMU,2016,93265.07,1175.2963,99.945816,100.0
BMU,2017,96437.195,1177.8334,99.94373,100.0
BMU,2018,95639.23,1182.4445,99.94165,100.0
BOL,2000,7492.4336,7.944549,34.915855,81.2239
BOL,2001,7491.1523,8.0797,36.106926,81.83862
BOL,2002,7550.0156,8.215968,37.278877,82.43118
BOL,2003,7625.9053,8.354753,38.44232,83.01306
BOL,2004,7811.5967,8.496535,39.60072,83.58796
BOL,2005,8020.6357,8.640965,40.75346,84.155235
BOL,2006,8263.319,8.789518,41.901554,84.715965
BOL,2007,8493.948,8.941161,43.481045,85.26917
BOL,2008,8865.272,9.09338,45.079227,85.81588
BOL,2009,9011.557,9.24608,46.69501,86.35518
BOL,2010,9230.398,9.399377,48.328587,86.88744
BOL,2011,9554.445,9.553153,49.98013,87.413025
BOL,2012,9884.462,9.707204,51.6492,87.931656
BOL,2013,10391.384,9.8611765,53.319153,88.42817
BOL,2014,10790.848,10.0146675,54.99663,88.90955
BOL,2015,11144.642,10.167735,56.692017,89.38567
BOL,2016,11448.021,10.320336,58.405506,89.85683
BOL,2017,11755.256,10.472253,60.136406,90.32252
BOL,2018,11920.313,10.623438,61.886375,90.78428
BRA,2000,14005.348,20.820215,73.36616,93.54167
BRA,2001,14016.132,21.093353,74.23592,93.87118
BRA,2002,14265.905,21.356842,75.086754,94.186424
BRA,2003,14259.366,21.610392,75.932205,94.49491
BRA,2004,14911.261,21.855955,76.77193,94.79651
BRA,2005,15221.014,22.096794,77.60604,95.09138
BRA,2006,15657.4795,22.331894,78.43505,95.37982
BRA,2007,16440.584,22.559122,79.259026,95.66196
BRA,2008,17113.367,22.776276,80.07807,95.9379
BRA,2009,16939.441,22.981184,80.89148,96.20741
BRA,2010,18062.158,23.175243,81.70014,96.47098
BRA,2011,18627.81,23.364616,82.50753,96.730034
BRA,2012,18832.219,23.555014,83.31022,96.98319
BRA,2013,19241.506,23.746706,84.10757,97.23031
BRA,2014,19183.172,23.938953,84.90076,97.47191
BRA,2015,18357.068,24.129236,85.68917,97.70785
BRA,2016,17620.928,24.313795,86.47254,97.92176
BRA,2017,17724.48,24.491507,87.25134,98.19788
BRA,2018,17917.75,24.659466,88.02503,98.558014
BRB,2000,21779.22,609.46747,89.64088,98.068565
BRB,2001,21234.709,610.3,90.029655,98.116135
BRB,2002,21262.309,614.31396,90.41844,98.163704
BRB,2003,21591.791,618.11395,90.80722,98.21127
BRB,2004,21771.902,621.6209,91.196,98.25884
BRB,2005,22514.484,624.9233,91.584785,98.30641
BRB,2006,23766.607,627.93256,91.973564,98.35397
BRB,2007,24145.754,630.9256,92.36234,98.40154
BRB,2008,24171.652,634.2302,92.75113,98.44911
BRB,2009,22840.885,637.5279,93.13991,98.49668
BRB,2010,22243.457,640.1186,93.52869,98.54425
BRB,2011,22102.482,642.2093,93.91747,98.59182
BRB,2012,21286.332,644.06744,94.30625,98.63939
BRB,2013,20854.568,645.7419,94.69503,98.68695
BRB,2014,20959.965,647.3372,95.08382,98.73452
BRB,2015,20666.965,648.8349,95.472595,98.78209
BRB,2016,20930.633,650.2419,95.861374,98.82966
BRB,2017,21035.793,651.5744,96.25016,98.87723
BRB,2018,20727.422,652.8349,96.63894,98.9248
BRN,2000,100323.44,61.940987,72.71484,99.56102
BRN,2001,99680.766,63.254837,73.93148,99.58358
BRN,2002,101571.586,64.53662,75.14812,99.60613
BRN,2003,103226.914,65.77799,76.36475,99.62869
BRN,2004,101497.76,66.96793,77.58139,99.65125
BRN,2005,99795.69,68.10816,78.79803,99.673805
BRN,2006,102248.51,69.19734,80.014656,99.696365
BRN,2007,96752.62,70.37628,81.23129,99.71892
BRN,2008,91275.5,71.688805,82.44793,99.74148
BRN,2009,87875.83,73.048386,83.664566,99.76403
BRN,2010,88586.516,74.447815,84.8812,99.78659
BRN,2011,90279.664,75.78653,86.09784,99.80914
BRN,2012,89718.46,76.957115,87.31447,99.8317
BRN,2013,86606.65,78.02751,88.531105,99.85426
BRN,2014,83310.62,79.081024,89.74774,99.876816
BRN,2015,81910.19,80.11822,90.96438,99.899376
BRN,2016,78880.625,81.13302,92.181015,99.900024
BRN,2017,78966.87,82.12277,93.39765,99.90005
BRN,2018,78099.05,83.07609,94.61428,99.90007
BTN,2000,5287.574,15.649476,44.051933,83.75012
BTN,2001,5545.6304,16.01471,44.41137,84.65358
BTN,2002,5991.255,16.37171,46.664967,85.61518
BTN,2003,6323.541,16.719114,48.883198,86.56286
BTN,2004,6517.997,17.05713,51.06465,87.49599
BTN,2005,6850.804,17.353828,53.195705,88.408424
BTN,2006,7140.856,17.587914,55.190216,89.26131
BTN,2007,8195.07,17.793472,57.156944,90.103264
BTN,2008,8470.035,17.995779,59.095287,90.93403
BTN,2009,9019.118,18.195963,61.039135,91.75305
BTN,2010,9985.284,18.396381,62.955074,92.56029
BTN,2011,10714.687,18.599554,64.84292,93.35547
BTN,2012,11143.944,18.806711,66.70048,94.1375
BTN,2013,11212.4795,19.016308,68.52808,94.90641
BTN,2014,11744.519,19.222628,70.326256,95.66236
BTN,2015,12400.298,19.418537,72.09569,96.40554
BTN,2016,13320.976,19.608757,73.83697,97.13614
BTN,2017,13482.343,19.778265,75.55077,97.85439
BTN,2018,13854.8545,19.92045,77.23784,98.42662
BWA,2000,13185.817,2.9597585,53.739555,75.459564
BWA,2001,12949.641,3.0213046,54.74514,75.75495
BWA,2002,13479.696,3.0786529,55.604088,75.91391
BWA,2003,13857.259,3.1333158,56.432262,76.05199
BWA,2004,13984.842,3.1887372,57.248806,76.18888
BWA,2005,14361.958,3.246486,58.052437,76.32341
BWA,2006,15275.583,3.3076174,58.84412,77.37937
BWA,2007,15850.234,3.372329,59.99491,78.817635
BWA,2008,16040.315,3.4407442,61.111156,80.20836
BWA,2009,13489.951,3.5125563,62.188946,81.5482
BWA,2010,14545.02,3.5874403,63.229877,82.83969
BWA,2011,15236.719,3.6587758,64.23258,84.082245
BWA,2012,14957.619,3.720673,65.03728,85.11982
BWA,2013,16369.426,3.7772608,65.79083,86.10353
BWA,2014,17052.193,3.8326063,66.52149,87.062004
BWA,2015,15994.964,3.8876996,67.22889,87.99527
BWA,2016,16905.588,3.9432957,67.912964,88.90367
BWA,2017,17352.896,3.9996982,68.57314,89.78708
BWA,2018,17825.02,4.0568686,69.20699,90.64382
CAF,2000,1245.814,6.1533613,20.593967,59.01049
CAF,2001,1272.857,6.291531,20.547281,57.828575
CAF,2002,1290.3832,6.43051,20.500593,56.65333
CAF,2003,1191.8732,6.586234,20.453606,55.484375
CAF,2004,1236.2854,6.730277,20.406319,54.321705
CAF,2005,1219.594,6.8843527,19.972149,53.172554
CAF,2006,1251.8708,7.026842,19.545044,52.03639
CAF,2007,1284.5529,7.163596,19.124893,50.912987
CAF,2008,1283.2728,7.318034,18.71103,49.801464
CAF,2009,1402.6816,7.269978,18.303085,48.70128
CAF,2010,1479.4137,7.2121143,17.900951,47.612183
CAF,2011,1517.1484,7.32772,17.504011,46.53332
CAF,2012,1577.9806,7.4012775,17.11216,45.464424
CAF,2013,996.89636,7.4519615,16.725042,44.404934
CAF,2014,1001.85596,7.421084,16.342083,43.354
CAF,2015,1043.9218,7.430932,15.963188,42.311348
CAF,2016,1073.9448,7.566315,15.588242,41.27664
CAF,2017,1103.8661,7.6944876,15.216487,40.248814
CAF,2018,1125.7009,7.831171,14.847836,39.227547
CAN,2000,48399.305,3.5149453,99.86668,99.55481
CAN,2001,48774.168,3.551558,99.868835,99.55944
CAN,2002,49695.008,3.588196,99.86935,99.56053
CAN,2003,50139.785,3.6224337,99.86986,99.56164
CAN,2004,51210.68,3.6561356,99.87037,99.56273
CAN,2005,52356.56,3.6911228,99.86396,99.49697
CAN,2006,53195.78,3.7274196,99.84302,99.43126
CAN,2007,53761.863,3.7653089,99.76076,99.36645
CAN,2008,53711.68,3.80592,99.678276,99.301315
CAN,2009,51552.42,3.8488479,99.59556,99.23586
CAN,2010,52558.44,3.8910077,99.51262,99.17009
CAN,2011,53681.13,3.9318042,99.42938,99.10386
CAN,2012,54034.805,3.9735696,99.34556,99.03651
CAN,2013,54712.18,4.0157723,99.26168,98.969086
CAN,2014,55723.484,4.0545545,99.17775,98.90159
CAN,2015,55660.867,4.091872,99.09378,98.83403
CAN,2016,55606.156,4.1363735,99.00975,98.7664
CAN,2017,56612.33,4.188162,98.925674,98.69873
CAN,2018,57337.492,4.243517,98.841545,98.631
CHE,2000,67378.39,181.82916,99.880974,100.0
CHE,2001,68008.34,182.90202,99.88097,100.0
CHE,2002,67446.41,184.22708,99.88099,100.0
CHE,2003,66926.17,185.61174,99.881004,100.0
CHE,2004,68263.44,186.8961,99.88102,100.0
CHE,2005,69692.59,188.10158,99.881035,100.0
CHE,2006,72077.86,189.28333,99.88106,100.0
CHE,2007,74234.305,190.97588,99.88107,100.0
CHE,2008,75355.2,193.41437,99.88109,100.0
CHE,2009,72709.81,195.84198,99.88111,100.0
CHE,2010,74290.266,198.07196,99.88113,100.0
CHE,2011,74800.89,200.31519,99.884,100.0
CHE,2012,74883.62,202.45512,99.88687,100.0
CHE,2013,75354.16,204.79056,99.88973,100.0
CHE,2014,76189.6,207.29726,99.89259,100.0
CHE,2015,76566.08,209.66888,99.89545,100.0
CHE,2016,77301.21,211.97118,99.89829,100.0
CHE,2017,77626.91,213.96379,99.89987,100.0
CHE,2018,79261.36,215.55103,99.89987,100.0
CHL,2000,17525.271,20.85134,93.031586,96.33915
CHL,2001,17870.3,21.093716,93.44092,96.50724
CHL,2002,18240.201,21.327833,93.8325,96.66258
CHL,2003,18902.871,21.552206,94.17865,96.78001
CHL,2004,19961.984,21.770851,94.523575,96.89689
CHL,2005,20918.527,21.987997,94.866646,97.01269
CHL,2006,21968.537,22.203745,95.20847,97.12795
CHL,2007,22878.883,22.42213,95.5487,97.24234
CHL,2008,23509.781,22.647293,95.887665,97.35617
CHL,2009,23013.582,22.87693,96.225044,97.46914
CHL,2010,24116.77,23.1079,96.560875,97.581245
CHL,2011,25366.27,23.337006,96.89543,97.6928
CHL,2012,26670.498,23.56202,97.22846,97.80352
CHL,2013,27291.357,23.78782,97.560104,97.91354
CHL,2014,27505.049,24.026123,97.89036,98.02287
CHL,2015,27811.375,24.272835,98.219215,98.13151
CHL,2016,27958.729,24.568176,98.54696,98.240005
CHL,2017,27892.994,24.960417,98.87345,98.34838
CHL,2018,28492.662,25.41005,99.1483,98.45651
CHN,2000,4066.0364,135.23145,56.82011,80.59349
CHN,2001,4372.157,136.20541,57.56846,80.92796
CHN,2002,4744.3984,137.07265,59.719093,81.86507
CHN,2003,5192.006,137.88756,61.843613,82.77916
CHN,2004,5684.169,138.69527,63.94062,83.66929
CHN,2005,6298.323,139.53961,66.007416,84.53339
CHN,2006,7057.1,140.3946,68.03235,85.36178
CHN,2007,8013.716,141.22113,70.02098,86.15917
CHN,2008,8743.745,142.07405,71.97962,86.931046
CHN,2009,9518.433,143.00093,73.90606,87.67566
CHN,2010,10476.3125,143.96371,75.80105,88.393814
CHN,2011,11405.018,144.88925,77.65125,89.07379
CHN,2012,12217.8545,145.87668,79.46467,89.72248
CHN,2013,13080.829,146.88722,81.2468,90.344795
CHN,2014,13968.581,147.83989,82.998474,90.94158
CHN,2015,14856.78,148.71144,84.719315,91.51259
CHN,2016,15772.765,149.55489,86.40948,92.05804
CHN,2017,16757.973,150.4392,88.068306,92.57731
CHN,2018,17806.791,151.14798,89.69422,93.068665
CIV,2000,4838.3403,55.657253,20.041618,68.79462
CIV,2001,4609.1445,57.166416,20.71713,69.17999
CIV,2002,4368.928,58.662804,21.392845,69.56308
CIV,2003,4060.0005,60.143227,22.06846,69.943504
CIV,2004,4088.945,61.619488,22.744274,70.321556
CIV,2005,4032.2458,63.10839,23.554945,70.69616
CIV,2006,4049.2603,64.6126,24.374317,71.067986
CIV,2007,3999.691,66.13383,25.202326,71.437004
CIV,2008,4096.7236,67.65549,26.038902,71.80317
CIV,2009,4151.0537,69.175896,26.883371,72.1658
CIV,2010,4338.6523,70.71719,27.736275,72.52553
CIV,2011,4017.4077,72.27045,28.597538,72.88232
CIV,2012,4234.1807,73.79586,29.466797,73.23582
CIV,2013,4597.1865,75.28231,30.34398,73.586006
CIV,2014,4907.5747,77.130165,31.22902,73.93287
CIV,2015,5110.8623,79.39103,32.124573,74.279
CIV,2016,5320.8467,81.727684,33.02997,74.62368
CIV,2017,5556.114,84.06722,33.94543,74.96705
CIV,2018,5670.2,86.36533,34.870888,75.30897
CMR,2000,3822.9443,31.547106,37.56618,55.821365
CMR,2001,3884.873,32.386642,37.779995,56.667637
CMR,2002,3951.4194,33.26677,37.99471,57.495556
CMR,2003,4054.7812,34.186584,38.363335,58.304775
CMR,2004,4222.9663,35.138847,38.736763,59.09587
CMR,2005,4199.7227,36.120663,39.11411,59.867645
CMR,2006,4241.5176,37.12721,39.495995,60.62115
CMR,2007,4302.619,38.18387,39.882435,61.356525
CMR,2008,4300.2666,39.292698,40.27345,62.073914
CMR,2009,4286.577,40.43489,40.668743,62.77306
CMR,2010,4286.583,41.607037,41.068645,63.45451
CMR,2011,4307.852,42.800686,41.47285,64.11805
CMR,2012,4382.1113,44.021767,41.881367,64.76384
CMR,2013,4473.5723,45.275917,42.293877,65.39169
CMR,2014,4588.4863,46.666866,42.710373,66.001816
CMR,2015,4698.667,48.155144,43.130863,66.594406
CMR,2016,4767.132,49.616394,43.55534,67.16967
CMR,2017,4797.9756,51.04315,43.983112,67.727165
CMR,2018,4851.48,52.476944,44.414864,68.26777
COD,2000,981.42206,22.278929,23.74773,37.549538
COD,2001,930.85785,22.995808,23.292576,37.521633
COD,2002,929.4528,23.70946,22.840979,37.48461
COD,2003,953.0446,24.412287,22.392973,37.438442
COD,2004,987.74695,25.141811,21.948595,37.383076
COD,2005,1016.6339,25.926085,21.507948,37.320473
COD,2006,1036.1333,26.737791,21.089136,37.25155
COD,2007,1091.004,27.559055,20.678808,37.176228
COD,2008,1136.9468,28.402842,20.276926,37.09343
COD,2009,1108.5751,29.294476,19.883587,37.00407
COD,2010,1158.0143,30.243286,19.498726,36.90708
COD,2011,1205.7399,31.251764,19.122452,36.80336
COD,2012,1267.2383,32.31275,18.754667,36.69185
COD,2013,1342.7416,33.430847,18.395363,36.57248
COD,2014,1392.7584,34.58382,18.044596,36.445656
COD,2015,1433.2158,35.744926,17.702282,36.310814
COD,2016,1388.8016,37.033333,17.368402,36.167877
COD,2017,1395.7196,38.41265,17.042837,36.016304
COD,2018,1431.7285,39.72019,16.725634,35.85649
COG,2000,7570.583,9.227962,11.920112,58.39881
COG,2001,7567.439,9.582847,11.968472,58.69239
COG,2002,7729.3887,9.811918,12.294256,59.184223
COG,2003,7577.4565,10.090067,12.623677,59.673695
COG,2004,7577.446,10.440893,13.081525,60.618156
COG,2005,7876.118,10.824009,13.55111,61.560955
COG,2006,8192.58,11.236928,14.0325365,62.50179
COG,2007,7375.8247,11.655725,14.526042,63.44091
COG,2008,7587.288,12.045429,15.03204,64.37912
COG,2009,8138.45,12.5365095,15.550691,65.31599
COG,2010,8583.662,13.066776,16.082312,66.251595
COG,2011,8492.421,13.498471,16.626755,67.18444
COG,2012,9079.687,13.88128,17.184332,68.11463
COG,2013,8798.494,14.222852,17.755209,69.041725
COG,2014,9159.257,14.57068,18.33936,69.964806
COG,2015,8977.707,14.927036,18.936928,70.883484
COG,2016,8001.8257,15.292957,19.548052,71.79735
COG,2017,7372.7705,15.669145,20.172878,72.706024
COG,2018,7029.3364,16.056011,20.26857,72.902054
COK,2000,,66.15,93.72742,100.0
COK,2001,,63.579166,94.22282,100.0
COK,2002,,62.475,94.626656,100.0
COK,2003,,62.704166,94.966194,100.0
COK,2004,,62.929165,95.29195,100.0
COK,2005,,63.1375,95.60332,100.0
COK,2006,,63.470833,95.90108,100.0
COK,2007,,64.6625,96.13659,99.999084
COK,2008,,66.67917,96.33134,99.99595
COK,2009,,68.7375,96.52256,99.992874
COK,2010,,70.833336,96.710526,99.98985
COK,2011,,72.833336,96.895256,99.9869
COK,2012,,73.708336,97.0745,99.96868
COK,2013,,73.45417,97.24944,99.93475
COK,2014,,73.15,97.421555,99.9007
COK,2015,,72.79583,97.591034,99.86651
COK,2016,,72.333336,97.75772,99.83219
COK,2017,,71.10833,97.92174,99.79774
COK,2018,,69.2625,98.0833,99.76315
COL,2000,10813.494,35.232033,75.41488,90.91903
COL,2001,10823.45,35.790234,76.308784,91.23702
COL,2002,10925.148,36.344917,77.20198,91.54972
COL,2003,11183.291,36.897182,78.09444,91.85719
COL,2004,11607.938,37.443153,78.98592,92.15923
COL,2005,11999.255,37.971138,79.87642,92.4559
COL,2006,12636.625,38.477764,80.76591,92.74729
COL,2007,13318.304,38.96834,81.65418,93.03321
COL,2008,13591.061,39.440113,82.541435,93.31402
COL,2009,13586.752,39.90225,83.427635,93.58976
COL,2010,14037.064,40.358112,84.312614,93.8603
COL,2011,14852.37,40.7928,85.19636,94.12571
COL,2012,15279.479,41.20397,86.07904,94.386314
COL,2013,15912.247,41.59674,86.9605,94.641975
COL,2014,16480.363,41.969738,87.84073,94.89275
COL,2015,16821.38,42.334328,88.71991,95.138985
COL,2016,17003.244,42.755756,89.59802,95.380714
COL,2017,16986.033,43.38087,90.47494,95.617836
COL,2018,17104.13,44.186085,91.35066,95.850426
COM,2000,2858.857,288.06232,24.425114,87.33876
COM,2001,2952.4424,294.04675,26.154566,87.52881
COM,2002,3023.5244,300.3369,27.710789,87.426476
COM,2003,3023.19,306.18378,29.248087,87.322685
COM,2004,3058.3833,312.04245,30.766853,87.2175
COM,2005,3166.3628,318.4734,32.269653,87.11132
COM,2006,3048.6924,324.9608,33.75606,87.00425
COM,2007,3012.5474,331.50726,35.225655,86.89642
COM,2008,3070.3696,338.15906,36.67786,86.7879
COM,2009,3107.453,344.94843,38.11242,86.67883
COM,2010,3161.3748,351.87857,39.529037,86.56937
COM,2011,3227.2166,358.9812,40.927017,86.45953
COM,2012,3263.163,366.2746,42.306072,86.34947
COM,2013,3337.5986,374.10156,43.66588,86.23936
COM,2014,3334.5752,382.3278,45.00579,86.12919
COM,2015,3302.3862,390.48093,46.32559,86.01918
COM,2016,3342.7668,398.57333,47.624805,85.90943
COM,2017,3401.8523,406.5943,48.902924,85.8
COM,2018,3457.587,414.6142,50.159515,85.691
CPV,2000,4510.1357,112.490074,36.827953,79.36776
CPV,2001,4540.907,114.21836,39.191055,79.66278
CPV,2002,4710.241,115.89479,41.537506,79.952774
CPV,2003,4841.2656,117.46501,43.86641,80.2372
CPV,2004,5268.303,118.95211,46.178474,80.66026
CPV,2005,5565.7695,120.37916,48.472603,81.08172
CPV,2006,5941.3823,121.76874,50.7498,81.50212
CPV,2007,6767.4067,123.12556,53.00935,81.92093
CPV,2008,7169.1396,124.40745,55.252197,82.33869
CPV,2009,6994.574,125.59504,57.47693,82.75431
CPV,2010,7072.1216,126.499504,59.68185,83.16633
CPV,2011,7325.784,126.911415,61.800655,83.52225
CPV,2012,7397.8223,127.03871,63.953075,83.877495
CPV,2013,7440.6626,127.10447,66.09924,84.231895
CPV,2014,7491.022,127.13003,68.238884,84.585464
CPV,2015,7560.1367,127.147644,70.371704,84.9382
CPV,2016,7881.303,127.18511,72.49693,85.58132
CPV,2017,8234.56,127.270226,74.61426,86.33307
CPV,2018,8531.13,127.39901,76.723724,87.07555
CRI,2000,14018.742,77.1198,93.68497,94.65029
CRI,2001,14250.463,78.51451,93.92396,95.062416
CRI,2002,14495.992,79.821976,94.156105,95.45748
CRI,2003,14891.34,81.0574,94.381454,95.83566
CRI,2004,15323.289,82.25771,94.59991,96.19697
CRI,2005,15703.963,83.45554,94.81127,96.54131
CRI,2006,16620.135,84.63253,95.01589,96.86935
CRI,2007,17743.623,85.78633,95.21372,97.181206
CRI,2008,18334.014,86.95766,95.40497,97.47738
CRI,2009,17932.615,88.12746,95.670074,97.75778
CRI,2010,18660.92,89.22768,95.92729,98.000946
CRI,2011,19254.914,90.282684,96.17658,98.22837
CRI,2012,19960.793,91.34215,96.41707,98.47449
CRI,2013,20232.268,92.36492,96.64922,98.70639
CRI,2014,20724.922,93.36322,96.87353,98.92502
CRI,2015,21254.783,94.36046,97.090546,99.13136
CRI,2016,21925.6,95.31929,97.30076,99.3263
CRI,2017,22622.553,96.2236,97.504585,99.51067
CRI,2018,23005.312,97.097786,97.702515,99.68531
CUB,2000,,107.0242,81.30807,91.76107
CUB,2001,,107.3616,81.505135,91.917015
CUB,2002,,107.68229,81.7008,92.07047
CUB,2003,,107.990166,81.88772,92.21158
CUB,2004,,108.27318,82.066376,92.34125
CUB,2005,,108.50243,82.689995,92.46859
CUB,2006,,108.65655,83.31492,92.59505
CUB,2007,,108.7406,83.94115,92.72063
CUB,2008,,108.78385,84.56866,92.845314
CUB,2009,,108.812325,85.19736,92.96901
CUB,2010,,108.83829,85.82733,93.09183
CUB,2011,,108.8784,86.45855,93.213776
CUB,2012,,108.89376,87.09102,93.33486
CUB,2013,,108.845505,87.72162,93.45013
CUB,2014,,108.726204,88.353134,93.563675
CUB,2015,,108.62302,88.98649,93.67694
CUB,2016,,108.53194,89.62155,93.78972
CUB,2017,,108.36054,90.259,93.90331
CUB,2018,,108.16104,90.89864,94.01755
CUW,2000,34307.125,327.7928,98.311005,98.70079
CUW,2001,35339.066,326.03152,98.37701,98.80216
CUW,2002,35435.996,328.6284,98.443016,98.90353
CUW,2003,34812.79,333.1599,98.50902,99.0049
CUW,2004,34288.74,337.39865,98.57502,99.10626
CUW,2005,33651.504,340.81982,98.64103,99.20763
CUW,2006,33334.855,343.50452,98.70703,99.309
CUW,2007,33490.254,346.1081,98.77304,99.41036
CUW,2008,33795.13,348.6126,98.83904,99.511734
CUW,2009,33397.4,350.97296,98.90505,99.6131
CUW,2010,33004.555,353.33557,98.971054,99.71447
CUW,2011,32704.355,357.14413,99.03706,99.815834
CUW,2012,32320.877,362.3964,99.103065,99.917206
CUW,2013,31753.385,367.3919,99.169075,100.0
CUW,2014,31128.646,371.71396,99.169075,100.0
CUW,2015,30861.32,375.27252,99.169075,100.0
CUW,2016,30209.79,377.89865,99.169075,100.0
CUW,2017,29729.102,379.56082,99.169075,100.0
CUW,2018,29256.814,408.98648,,100.0
CYM,2000,,165.4125,,
CYM,2001,,171.2875,83.93783,96.13927
CYM,2002,,177.225,83.93783,96.13927
CYM,2003,,183.13333,83.93783,96.13927
CYM,2004,,189.05,83.93783,96.13927
CYM,2005,,195.0375,83.93783,96.13927
CYM,2006,92213.08,201.05,83.803795,96.10153
CYM,2007,92343.73,207.12083,83.669754,96.063805
CYM,2008,89380.15,213.22917,83.53572,96.02608
CYM,2009,80631.84,219.32916,83.51893,95.98834
CYM,2010,76294.766,225.5,83.501755,95.950615
CYM,2011,75094.83,231.79167,83.4842,95.91288
CYM,2012,73982.68,238.14583,83.46628,95.87515
CYM,2013,72988.7,244.49167,83.447975,95.837425
CYM,2014,73051.81,250.74583,83.42929,95.79969
CYM,2015,73315.38,256.9375,83.41024,95.76196
CYM,2016,73941.86,263.00418,83.3908,95.724236
CYM,2017,74599.68,269.00418,83.370995,95.6865
CYM,2018,76124.55,274.84167,83.35081,95.64877
CYP,2000,36121.816,102.56136,99.61994,99.88084
CYP,2001,37146.996,104.342964,99.620026,99.88071
CYP,2002,38090.934,106.216774,99.61997,99.88079
CYP,2003,38617.973,108.181816,99.613686,99.87715
CYP,2004,40020.09,110.15963,99.60729,99.87353
CYP,2005,41362.266,112.13809,99.60079,99.86653
CYP,2006,42595.38,114.11515,99.5942,99.85863
CYP,2007,43823.94,116.09599,99.587494,99.85069
CYP,2008,44295.812,118.07673,99.58069,99.842735
CYP,2009,42253.562,120.06245,99.57377,99.834755
CYP,2010,42102.457,122.05909,99.56674,99.82675
CYP,2011,41212.86,124.07933,99.559616,99.818726
CYP,2012,39190.383,126.12586,99.55238,99.810684
CYP,2013,36650.723,128.1276,99.545135,99.8026
CYP,2014,36105.05,130.06558,99.537895,99.79449
CYP,2015,37258.652,131.98096,99.5307,99.78637
CYP,2016,39501.016,133.8868,99.523544,99.77821
CYP,2017,41418.16,135.74394,99.51648,99.77006
CYP,2018,43510.21,137.5263,99.50949,99.76188
CZE,2000,29427.406,132.62378,99.019936,97.972244
CZE,2001,30399.873,132.56073,99.018326,97.97062
CZE,2002,30919.549,132.65831,99.0225,98.008835
CZE,2003,31949.297,132.78052,99.02684,98.047035
