iso3,country_name,year,pathogen,antibiotic,resistance_rate
POL,Poland,2009,Escherichia coli,Third-generation cephalosporins,9.07534246
POL,Poland,2009,Klebsiella pneumoniae,Carbapenems,0.71942446
POL,Poland,2009,Klebsiella pneumoniae,Fluoroquinolones,32.37410071
POL,Poland,2009,Klebsiella pneumoniae,Third-generation cephalosporins,48.95104895
POL,Poland,2009,Pseudomonas aeruginosa,Carbapenems,25.35211267
POL,Poland,2009,Staphylococcus aureus,Meticillin (MRSA),20.15810276
POL,Poland,2010,Enterococcus faecium,Aminopenicillins,95.29411764
POL,Poland,2010,Escherichia coli,Carbapenems,0.14224751
POL,Poland,2010,Escherichia coli,Fluoroquinolones,25.75976845
POL,Poland,2010,Escherichia coli,Third-generation cephalosporins,7.52688172
POL,Poland,2010,Klebsiella pneumoniae,Carbapenems,0.0
POL,Poland,2010,Klebsiella pneumoniae,Fluoroquinolones,33.0316742
POL,Poland,2010,Klebsiella pneumoniae,Third-generation cephalosporins,39.65517241
POL,Poland,2010,Pseudomonas aeruginosa,Carbapenems,24.5508982
POL,Poland,2010,Staphylococcus aureus,Meticillin (MRSA),13.11787072
POL,Poland,2011,Enterococcus faecium,Aminopenicillins,92.85714285
POL,Poland,2011,Escherichia coli,Carbapenems,0.09398496
POL,Poland,2011,Escherichia coli,Fluoroquinolones,27.3444347
POL,Poland,2011,Escherichia coli,Third-generation cephalosporins,11.72707889
POL,Poland,2011,Klebsiella pneumoniae,Carbapenems,0.53191489
POL,Poland,2011,Klebsiella pneumoniae,Fluoroquinolones,57.72357723
POL,Poland,2011,Klebsiella pneumoniae,Third-generation cephalosporins,59.71223021
POL,Poland,2011,Pseudomonas aeruginosa,Carbapenems,24.45652173
POL,Poland,2011,Staphylococcus aureus,Meticillin (MRSA),19.41860465
POL,Poland,2012,Acinetobacter spp.,Carbapenems,38.20754716
POL,Poland,2012,Enterococcus faecium,Aminopenicillins,98.27586206
POL,Poland,2012,Escherichia coli,Carbapenems,0.0
POL,Poland,2012,Escherichia coli,Fluoroquinolones,29.33204259
POL,Poland,2012,Escherichia coli,Third-generation cephalosporins,12.92189006
POL,Poland,2012,Klebsiella pneumoniae,Carbapenems,0.83565459
POL,Poland,2012,Klebsiella pneumoniae,Fluoroquinolones,60.16713091
POL,Poland,2012,Klebsiella pneumoniae,Third-generation cephalosporins,60.49723756
POL,Poland,2012,Pseudomonas aeruginosa,Carbapenems,22.6744186
POL,Poland,2012,Staphylococcus aureus,Meticillin (MRSA),14.43167305
POL,Poland,2013,Acinetobacter spp.,Carbapenems,49.73544973
POL,Poland,2013,Enterococcus faecium,Aminopenicillins,96.66666666
POL,Poland,2013,Escherichia coli,Carbapenems,0.0
POL,Poland,2013,Escherichia coli,Fluoroquinolones,27.34299516
POL,Poland,2013,Escherichia coli,Third-generation cephalosporins,10.9073359
POL,Poland,2013,Klebsiella pneumoniae,Carbapenems,0.81081081
POL,Poland,2013,Klebsiella pneumoniae,Fluoroquinolones,70.05347593
POL,Poland,2013,Klebsiella pneumoniae,Third-generation cephalosporins,65.15957446
POL,Poland,2013,Pseudomonas aeruginosa,Carbapenems,32.27513227
POL,Poland,2013,Staphylococcus aureus,Meticillin (MRSA),16.01615074
POL,Poland,2014,Acinetobacter spp.,Carbapenems,53.43915343
POL,Poland,2014,Enterococcus faecium,Aminopenicillins,96.5317919
POL,Poland,2014,Escherichia coli,Carbapenems,0.20429009
POL,Poland,2014,Escherichia coli,Fluoroquinolones,29.23368022
POL,Poland,2014,Escherichia coli,Third-generation cephalosporins,10.50691244
POL,Poland,2014,Klebsiella pneumoniae,Carbapenems,1.33037694
POL,Poland,2014,Klebsiella pneumoniae,Fluoroquinolones,67.91208791
POL,Poland,2014,Klebsiella pneumoniae,Third-generation cephalosporins,68.17204301
POL,Poland,2014,Pseudomonas aeruginosa,Carbapenems,27.56756756
POL,Poland,2014,Staphylococcus aureus,Meticillin (MRSA),22.24489795
POL,Poland,2015,Acinetobacter spp.,Carbapenems,65.57377049
POL,Poland,2015,Enterococcus faecium,Aminopenicillins,98.78787878
POL,Poland,2015,Escherichia coli,Carbapenems,0.13342228
POL,Poland,2015,Escherichia coli,Fluoroquinolones,27.88033099
POL,Poland,2015,Escherichia coli,Third-generation cephalosporins,11.92546583
POL,Poland,2015,Klebsiella pneumoniae,Carbapenems,0.45454545
POL,Poland,2015,Klebsiella pneumoniae,Fluoroquinolones,63.88467374
POL,Poland,2015,Klebsiella pneumoniae,Third-generation cephalosporins,64.20118343
POL,Poland,2015,Pseudomonas aeruginosa,Carbapenems,37.00787401
POL,Poland,2015,Staphylococcus aureus,Meticillin (MRSA),15.76200417
POL,Poland,2016,Acinetobacter spp.,Carbapenems,65.98465473
POL,Poland,2016,Enterococcus faecium,Aminopenicillins,96.50537634
POL,Poland,2016,Escherichia coli,Carbapenems,0.0391696
POL,Poland,2016,Escherichia coli,Fluoroquinolones,33.06788016
POL,Poland,2016,Escherichia coli,Third-generation cephalosporins,13.71827877
POL,Poland,2016,Klebsiella pneumoniae,Carbapenems,2.13713268
POL,Poland,2016,Klebsiella pneumoniae,Fluoroquinolones,66.84539767
POL,Poland,2016,Klebsiella pneumoniae,Third-generation cephalosporins,64.44833625
POL,Poland,2016,Pseudomonas aeruginosa,Carbapenems,26.19647355
POL,Poland,2016,Staphylococcus aureus,Meticillin (MRSA),16.36568848
POL,Poland,2017,Acinetobacter spp.,Carbapenems,67.44186046
POL,Poland,2017,Enterococcus faecium,Aminopenicillins,98.4
POL,Poland,2017,Escherichia coli,Carbapenems,0.03648303
POL,Poland,2017,Escherichia coli,Fluoroquinolones,35.86244541
POL,Poland,2017,Escherichia coli,Third-generation cephalosporins,16.67829727
POL,Poland,2017,Klebsiella pneumoniae,Carbapenems,6.37381567
POL,Poland,2017,Klebsiella pneumoniae,Fluoroquinolones,66.30581867
POL,Poland,2017,Klebsiella pneumoniae,Third-generation cephalosporins,63.0091438
POL,Poland,2017,Pseudomonas aeruginosa,Carbapenems,24.17302798
POL,Poland,2017,Staphylococcus aureus,Meticillin (MRSA),15.1800554
POL,Poland,2018,Acinetobacter spp.,Carbapenems,67.26618705
POL,Poland,2018,Enterococcus faecium,Aminopenicillins,96.12188365
POL,Poland,2018,Escherichia coli,Carbapenems,0.12
POL,Poland,2018,Escherichia coli,Fluoroquinolones,34.67082197
POL,Poland,2018,Escherichia coli,Third-generation cephalosporins,17.59541984
POL,Poland,2018,Klebsiella pneumoniae,Carbapenems,8.11496196
POL,Poland,2018,Klebsiella pneumoniae,Fluoroquinolones,68.18558409
POL,Poland,2018,Klebsiella pneumoniae,Third-generation cephalosporins,64.64315012
POL,Poland,2018,Pseudomonas aeruginosa,Carbapenems,33.15508021
POL,Poland,2018,Staphylococcus aureus,Meticillin (MRSA),15.87544665
PRT,Portugal,2000,Staphylococcus aureus,Meticillin (MRSA),25.16556291
PRT,Portugal,2001,Enterococcus faecium,Aminopenicillins,73.52941176
PRT,Portugal,2001,Escherichia coli,Fluoroquinolones,17.52577319
PRT,Portugal,2001,Escherichia coli,Third-generation cephalosporins,2.87081339
PRT,Portugal,2001,Staphylococcus aureus,Meticillin (MRSA),31.86180422
PRT,Portugal,2002,Enterococcus faecium,Aminopenicillins,
PRT,Portugal,2002,Escherichia coli,Fluoroquinolones,23.48484848
PRT,Portugal,2002,Escherichia coli,Third-generation cephalosporins,5.65610859
PRT,Portugal,2002,Staphylococcus aureus,Meticillin (MRSA),38.12154696
PRT,Portugal,2003,Enterococcus faecium,Aminopenicillins,88.23529411
PRT,Portugal,2003,Escherichia coli,Fluoroquinolones,25.84118438
PRT,Portugal,2003,Escherichia coli,Third-generation cephalosporins,7.12468193
PRT,Portugal,2003,Staphylococcus aureus,Meticillin (MRSA),45.49854791
PRT,Portugal,2004,Enterococcus faecium,Aminopenicillins,83.49514563
PRT,Portugal,2004,Escherichia coli,Fluoroquinolones,26.70375521
PRT,Portugal,2004,Escherichia coli,Third-generation cephalosporins,8.07799442
PRT,Portugal,2004,Staphylococcus aureus,Meticillin (MRSA),46.09595484
PRT,Portugal,2005,Enterococcus faecium,Aminopenicillins,92.47311827
PRT,Portugal,2005,Escherichia coli,Fluoroquinolones,29.28176795
PRT,Portugal,2005,Escherichia coli,Third-generation cephalosporins,11.71003717
PRT,Portugal,2005,Klebsiella pneumoniae,Fluoroquinolones,
PRT,Portugal,2005,Staphylococcus aureus,Meticillin (MRSA),46.57415437
PRT,Portugal,2006,Enterococcus faecium,Aminopenicillins,75.93984962
PRT,Portugal,2006,Escherichia coli,Fluoroquinolones,27.6744186
PRT,Portugal,2006,Escherichia coli,Third-generation cephalosporins,9.84908657
PRT,Portugal,2006,Klebsiella pneumoniae,Fluoroquinolones,19.67741935
PRT,Portugal,2006,Klebsiella pneumoniae,Third-generation cephalosporins,20.7920792
PRT,Portugal,2006,Pseudomonas aeruginosa,Carbapenems,20.71713147
PRT,Portugal,2006,Staphylococcus aureus,Meticillin (MRSA),48.08575803
PRT,Portugal,2007,Enterococcus faecium,Aminopenicillins,92.25806451
PRT,Portugal,2007,Escherichia coli,Carbapenems,0.41152263
PRT,Portugal,2007,Escherichia coli,Fluoroquinolones,29.84859408
PRT,Portugal,2007,Escherichia coli,Third-generation cephalosporins,9.7037037
PRT,Portugal,2007,Klebsiella pneumoniae,Carbapenems,0.0
PRT,Portugal,2007,Klebsiella pneumoniae,Fluoroquinolones,18.30601092
PRT,Portugal,2007,Klebsiella pneumoniae,Third-generation cephalosporins,16.52173913
PRT,Portugal,2007,Pseudomonas aeruginosa,Carbapenems,14.86068111
PRT,Portugal,2007,Staphylococcus aureus,Meticillin (MRSA),48.37310195
PRT,Portugal,2008,Enterococcus faecium,Aminopenicillins,85.54216867
PRT,Portugal,2008,Escherichia coli,Carbapenems,0.0
PRT,Portugal,2008,Escherichia coli,Fluoroquinolones,28.59860494
PRT,Portugal,2008,Escherichia coli,Third-generation cephalosporins,10.1010101
PRT,Portugal,2008,Klebsiella pneumoniae,Carbapenems,0.72463768
PRT,Portugal,2008,Klebsiella pneumoniae,Fluoroquinolones,21.78030303
PRT,Portugal,2008,Klebsiella pneumoniae,Third-generation cephalosporins,25.70356472
PRT,Portugal,2008,Pseudomonas aeruginosa,Carbapenems,17.6744186
PRT,Portugal,2008,Staphylococcus aureus,Meticillin (MRSA),52.89203084
PRT,Portugal,2009,Enterococcus faecium,Aminopenicillins,90.61032863
PRT,Portugal,2009,Escherichia coli,Carbapenems,0.18007202
PRT,Portugal,2009,Escherichia coli,Fluoroquinolones,27.72427774
PRT,Portugal,2009,Escherichia coli,Third-generation cephalosporins,9.20502092
PRT,Portugal,2009,Klebsiella pneumoniae,Carbapenems,0.82474226
PRT,Portugal,2009,Klebsiella pneumoniae,Fluoroquinolones,27.56052141
PRT,Portugal,2009,Klebsiella pneumoniae,Third-generation cephalosporins,27.51798561
PRT,Portugal,2009,Pseudomonas aeruginosa,Carbapenems,16.34615384
PRT,Portugal,2009,Staphylococcus aureus,Meticillin (MRSA),48.84868421
PRT,Portugal,2010,Enterococcus faecium,Aminopenicillins,90.96045197
PRT,Portugal,2010,Escherichia coli,Carbapenems,0.27720027
PRT,Portugal,2010,Escherichia coli,Fluoroquinolones,27.27745965
PRT,Portugal,2010,Escherichia coli,Third-generation cephalosporins,10.4253112
PRT,Portugal,2010,Klebsiella pneumoniae,Carbapenems,1.3544018
PRT,Portugal,2010,Klebsiella pneumoniae,Fluoroquinolones,31.35888501
PRT,Portugal,2010,Klebsiella pneumoniae,Third-generation cephalosporins,28.27586206
PRT,Portugal,2010,Pseudomonas aeruginosa,Carbapenems,16.10486891
PRT,Portugal,2010,Staphylococcus aureus,Meticillin (MRSA),53.33741579
PRT,Portugal,2011,Enterococcus faecium,Aminopenicillins,81.0
PRT,Portugal,2011,Escherichia coli,Carbapenems,0.0
PRT,Portugal,2011,Escherichia coli,Fluoroquinolones,27.23004694
PRT,Portugal,2011,Escherichia coli,Third-generation cephalosporins,11.25723303
PRT,Portugal,2011,Klebsiella pneumoniae,Carbapenems,0.34482758
PRT,Portugal,2011,Klebsiella pneumoniae,Fluoroquinolones,36.30470016
PRT,Portugal,2011,Klebsiella pneumoniae,Third-generation cephalosporins,35.38961038
PRT,Portugal,2011,Pseudomonas aeruginosa,Carbapenems,19.80198019
PRT,Portugal,2011,Staphylococcus aureus,Meticillin (MRSA),54.55241009
PRT,Portugal,2012,Acinetobacter spp.,Carbapenems,79.16666666
PRT,Portugal,2012,Enterococcus faecium,Aminopenicillins,94.4
PRT,Portugal,2012,Escherichia coli,Carbapenems,0.14698677
PRT,Portugal,2012,Escherichia coli,Fluoroquinolones,30.30583873
PRT,Portugal,2012,Escherichia coli,Third-generation cephalosporins,13.5097493
PRT,Portugal,2012,Klebsiella pneumoniae,Carbapenems,0.66755674
PRT,Portugal,2012,Klebsiella pneumoniae,Fluoroquinolones,35.77863577
PRT,Portugal,2012,Klebsiella pneumoniae,Third-generation cephalosporins,38.66837387
PRT,Portugal,2012,Pseudomonas aeruginosa,Carbapenems,20.42253521
PRT,Portugal,2012,Staphylococcus aureus,Meticillin (MRSA),53.81443298
PRT,Portugal,2013,Acinetobacter spp.,Carbapenems,68.99563318
PRT,Portugal,2013,Enterococcus faecium,Aminopenicillins,90.39145907
PRT,Portugal,2013,Escherichia coli,Carbapenems,0.11244377
PRT,Portugal,2013,Escherichia coli,Fluoroquinolones,31.62011173
PRT,Portugal,2013,Escherichia coli,Third-generation cephalosporins,14.93651979
PRT,Portugal,2013,Klebsiella pneumoniae,Carbapenems,1.7699115
PRT,Portugal,2013,Klebsiella pneumoniae,Fluoroquinolones,35.67508232
PRT,Portugal,2013,Klebsiella pneumoniae,Third-generation cephalosporins,36.99231613
PRT,Portugal,2013,Pseudomonas aeruginosa,Carbapenems,20.60027285
PRT,Portugal,2013,Staphylococcus aureus,Meticillin (MRSA),46.77824267
PRT,Portugal,2014,Acinetobacter spp.,Carbapenems,53.05343511
PRT,Portugal,2014,Enterococcus faecium,Aminopenicillins,88.42443729
PRT,Portugal,2014,Escherichia coli,Carbapenems,0.020008
PRT,Portugal,2014,Escherichia coli,Fluoroquinolones,32.36522777
PRT,Portugal,2014,Escherichia coli,Third-generation cephalosporins,16.42117834
PRT,Portugal,2014,Klebsiella pneumoniae,Carbapenems,1.76366843
PRT,Portugal,2014,Klebsiella pneumoniae,Fluoroquinolones,36.50700934
PRT,Portugal,2014,Klebsiella pneumoniae,Third-generation cephalosporins,40.88785046
PRT,Portugal,2014,Pseudomonas aeruginosa,Carbapenems,22.46240601
PRT,Portugal,2014,Staphylococcus aureus,Meticillin (MRSA),47.44754149
PRT,Portugal,2015,Acinetobacter spp.,Carbapenems,57.65472312
PRT,Portugal,2015,Enterococcus faecium,Aminopenicillins,88.37209302
PRT,Portugal,2015,Escherichia coli,Carbapenems,0.09338812
PRT,Portugal,2015,Escherichia coli,Fluoroquinolones,29.65928132
PRT,Portugal,2015,Escherichia coli,Third-generation cephalosporins,16.09002976
PRT,Portugal,2015,Klebsiella pneumoniae,Carbapenems,3.35731414
PRT,Portugal,2015,Klebsiella pneumoniae,Fluoroquinolones,38.58643744
PRT,Portugal,2015,Klebsiella pneumoniae,Third-generation cephalosporins,40.40114613
PRT,Portugal,2015,Pseudomonas aeruginosa,Carbapenems,19.81528127
PRT,Portugal,2015,Staphylococcus aureus,Meticillin (MRSA),46.83614258
PRT,Portugal,2016,Acinetobacter spp.,Carbapenems,51.94174757
PRT,Portugal,2016,Enterococcus faecium,Aminopenicillins,89.42598187
PRT,Portugal,2016,Escherichia coli,Carbapenems,0.01736111
PRT,Portugal,2016,Escherichia coli,Fluoroquinolones,28.94691336
PRT,Portugal,2016,Escherichia coli,Third-generation cephalosporins,16.0615491
PRT,Portugal,2016,Klebsiella pneumoniae,Carbapenems,5.17094017
PRT,Portugal,2016,Klebsiella pneumoniae,Fluoroquinolones,41.70212765
PRT,Portugal,2016,Klebsiella pneumoniae,Third-generation cephalosporins,46.70072371
PRT,Portugal,2016,Pseudomonas aeruginosa,Carbapenems,19.15240423
PRT,Portugal,2016,Staphylococcus aureus,Meticillin (MRSA),43.57266936
PRT,Portugal,2017,Acinetobacter spp.,Carbapenems,40.69767441
PRT,Portugal,2017,Enterococcus faecium,Aminopenicillins,88.43683083
PRT,Portugal,2017,Escherichia coli,Carbapenems,0.32894736
PRT,Portugal,2017,Escherichia coli,Fluoroquinolones,27.27272727
PRT,Portugal,2017,Escherichia coli,Third-generation cephalosporins,15.58764167
PRT,Portugal,2017,Klebsiella pneumoniae,Carbapenems,8.63970588
PRT,Portugal,2017,Klebsiella pneumoniae,Fluoroquinolones,45.6871345
PRT,Portugal,2017,Klebsiella pneumoniae,Third-generation cephalosporins,44.91432737
PRT,Portugal,2017,Pseudomonas aeruginosa,Carbapenems,18.27160493
PRT,Portugal,2017,Staphylococcus aureus,Meticillin (MRSA),39.16309012
PRT,Portugal,2018,Acinetobacter spp.,Carbapenems,30.70866141
PRT,Portugal,2018,Enterococcus faecium,Aminopenicillins,83.60655737
PRT,Portugal,2018,Escherichia coli,Carbapenems,0.53475935
PRT,Portugal,2018,Escherichia coli,Fluoroquinolones,25.46012269
PRT,Portugal,2018,Escherichia coli,Third-generation cephalosporins,14.70838292
PRT,Portugal,2018,Klebsiella pneumoniae,Carbapenems,11.70503316
PRT,Portugal,2018,Klebsiella pneumoniae,Fluoroquinolones,43.78858024
PRT,Portugal,2018,Klebsiella pneumoniae,Third-generation cephalosporins,49.98061264
PRT,Portugal,2018,Pseudomonas aeruginosa,Carbapenems,15.70397111
PRT,Portugal,2018,Staphylococcus aureus,Meticillin (MRSA),38.0839895
ROU,Romania,2002,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2002,Escherichia coli,Carbapenems,0.0
ROU,Romania,2002,Escherichia coli,Fluoroquinolones,20.0
ROU,Romania,2002,Escherichia coli,Third-generation cephalosporins,17.85714285
ROU,Romania,2002,Staphylococcus aureus,Meticillin (MRSA),36.25
ROU,Romania,2003,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2003,Escherichia coli,Carbapenems,0.0
ROU,Romania,2003,Escherichia coli,Fluoroquinolones,14.0
ROU,Romania,2003,Escherichia coli,Third-generation cephalosporins,18.75
ROU,Romania,2003,Staphylococcus aureus,Meticillin (MRSA),45.88235294
ROU,Romania,2004,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2004,Escherichia coli,Carbapenems,2.7027027
ROU,Romania,2004,Escherichia coli,Fluoroquinolones,20.93023255
ROU,Romania,2004,Escherichia coli,Third-generation cephalosporins,22.91666666
ROU,Romania,2004,Staphylococcus aureus,Meticillin (MRSA),70.52631578
ROU,Romania,2005,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2005,Escherichia coli,Carbapenems,0.0
ROU,Romania,2005,Escherichia coli,Fluoroquinolones,8.86075949
ROU,Romania,2005,Escherichia coli,Third-generation cephalosporins,16.66666666
ROU,Romania,2005,Klebsiella pneumoniae,Carbapenems,
ROU,Romania,2005,Klebsiella pneumoniae,Fluoroquinolones,
ROU,Romania,2005,Klebsiella pneumoniae,Third-generation cephalosporins,
ROU,Romania,2005,Pseudomonas aeruginosa,Carbapenems,60.86956521
ROU,Romania,2005,Staphylococcus aureus,Meticillin (MRSA),58.69565217
ROU,Romania,2006,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2006,Escherichia coli,Carbapenems,3.03030303
ROU,Romania,2006,Escherichia coli,Fluoroquinolones,41.02564102
ROU,Romania,2006,Escherichia coli,Third-generation cephalosporins,41.02564102
ROU,Romania,2006,Klebsiella pneumoniae,Carbapenems,0.0
ROU,Romania,2006,Klebsiella pneumoniae,Fluoroquinolones,34.48275862
ROU,Romania,2006,Klebsiella pneumoniae,Third-generation cephalosporins,93.75
ROU,Romania,2006,Pseudomonas aeruginosa,Carbapenems,
ROU,Romania,2006,Staphylococcus aureus,Meticillin (MRSA),53.01204819
ROU,Romania,2007,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2007,Escherichia coli,Carbapenems,0.0
ROU,Romania,2007,Escherichia coli,Fluoroquinolones,26.66666666
ROU,Romania,2007,Escherichia coli,Third-generation cephalosporins,27.41935483
ROU,Romania,2007,Klebsiella pneumoniae,Carbapenems,0.0
ROU,Romania,2007,Klebsiella pneumoniae,Fluoroquinolones,23.33333333
ROU,Romania,2007,Klebsiella pneumoniae,Third-generation cephalosporins,80.0
ROU,Romania,2007,Pseudomonas aeruginosa,Carbapenems,
ROU,Romania,2007,Staphylococcus aureus,Meticillin (MRSA),26.19047619
ROU,Romania,2008,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2008,Escherichia coli,Carbapenems,0.0
ROU,Romania,2008,Escherichia coli,Fluoroquinolones,26.92307692
ROU,Romania,2008,Escherichia coli,Third-generation cephalosporins,23.63636363
ROU,Romania,2008,Klebsiella pneumoniae,Carbapenems,
ROU,Romania,2008,Klebsiella pneumoniae,Fluoroquinolones,
ROU,Romania,2008,Klebsiella pneumoniae,Third-generation cephalosporins,
ROU,Romania,2008,Pseudomonas aeruginosa,Carbapenems,
ROU,Romania,2008,Staphylococcus aureus,Meticillin (MRSA),33.33333333
ROU,Romania,2009,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2009,Escherichia coli,Carbapenems,
ROU,Romania,2009,Escherichia coli,Fluoroquinolones,18.18181818
ROU,Romania,2009,Escherichia coli,Third-generation cephalosporins,13.55932203
ROU,Romania,2009,Klebsiella pneumoniae,Carbapenems,
ROU,Romania,2009,Klebsiella pneumoniae,Fluoroquinolones,
ROU,Romania,2009,Klebsiella pneumoniae,Third-generation cephalosporins,
ROU,Romania,2009,Pseudomonas aeruginosa,Carbapenems,
ROU,Romania,2009,Staphylococcus aureus,Meticillin (MRSA),34.04255319
ROU,Romania,2010,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2010,Escherichia coli,Carbapenems,0.0
ROU,Romania,2010,Escherichia coli,Fluoroquinolones,24.24242424
ROU,Romania,2010,Escherichia coli,Third-generation cephalosporins,20.58823529
ROU,Romania,2010,Klebsiella pneumoniae,Carbapenems,
ROU,Romania,2010,Klebsiella pneumoniae,Fluoroquinolones,
ROU,Romania,2010,Klebsiella pneumoniae,Third-generation cephalosporins,
ROU,Romania,2010,Pseudomonas aeruginosa,Carbapenems,
ROU,Romania,2010,Staphylococcus aureus,Meticillin (MRSA),39.13043478
ROU,Romania,2011,Enterococcus faecium,Aminopenicillins,
ROU,Romania,2011,Escherichia coli,Carbapenems,0.0
ROU,Romania,2011,Escherichia coli,Fluoroquinolones,28.0
ROU,Romania,2011,Escherichia coli,Third-generation cephalosporins,21.05263157
ROU,Romania,2011,Klebsiella pneumoniae,Carbapenems,
ROU,Romania,2011,Klebsiella pneumoniae,Fluoroquinolones,
ROU,Romania,2011,Klebsiella pneumoniae,Third-generation cephalosporins,44.0
ROU,Romania,2011,Pseudomonas aeruginosa,Carbapenems,
ROU,Romania,2011,Staphylococcus aureus,Meticillin (MRSA),49.5412844
ROU,Romania,2012,Acinetobacter spp.,Carbapenems,81.48148148
ROU,Romania,2012,Enterococcus faecium,Aminopenicillins,94.11764705
ROU,Romania,2012,Escherichia coli,Carbapenems,0.0
ROU,Romania,2012,Escherichia coli,Fluoroquinolones,29.03225806
ROU,Romania,2012,Escherichia coli,Third-generation cephalosporins,25.13089005
ROU,Romania,2012,Klebsiella pneumoniae,Carbapenems,13.72549019
ROU,Romania,2012,Klebsiella pneumoniae,Fluoroquinolones,50.0
ROU,Romania,2012,Klebsiella pneumoniae,Third-generation cephalosporins,60.78431372
ROU,Romania,2012,Pseudomonas aeruginosa,Carbapenems,57.77777777
ROU,Romania,2012,Staphylococcus aureus,Meticillin (MRSA),53.27510917
ROU,Romania,2013,Acinetobacter spp.,Carbapenems,85.40145985
ROU,Romania,2013,Enterococcus faecium,Aminopenicillins,90.74074074
ROU,Romania,2013,Escherichia coli,Carbapenems,0.0
ROU,Romania,2013,Escherichia coli,Fluoroquinolones,31.0
ROU,Romania,2013,Escherichia coli,Third-generation cephalosporins,22.81879194
ROU,Romania,2013,Klebsiella pneumoniae,Carbapenems,20.46511627
ROU,Romania,2013,Klebsiella pneumoniae,Fluoroquinolones,51.64319248
ROU,Romania,2013,Klebsiella pneumoniae,Third-generation cephalosporins,67.28971962
ROU,Romania,2013,Pseudomonas aeruginosa,Carbapenems,60.46511627
ROU,Romania,2013,Staphylococcus aureus,Meticillin (MRSA),64.49086161
ROU,Romania,2014,Acinetobacter spp.,Carbapenems,81.300813
ROU,Romania,2014,Enterococcus faecium,Aminopenicillins,94.54545454
ROU,Romania,2014,Escherichia coli,Carbapenems,0.6557377
ROU,Romania,2014,Escherichia coli,Fluoroquinolones,31.2703583
ROU,Romania,2014,Escherichia coli,Third-generation cephalosporins,29.4117647
ROU,Romania,2014,Klebsiella pneumoniae,Carbapenems,31.51750972
ROU,Romania,2014,Klebsiella pneumoniae,Fluoroquinolones,66.53696498
ROU,Romania,2014,Klebsiella pneumoniae,Third-generation cephalosporins,73.828125
ROU,Romania,2014,Pseudomonas aeruginosa,Carbapenems,58.51063829
ROU,Romania,2014,Staphylococcus aureus,Meticillin (MRSA),56.01265822
ROU,Romania,2015,Acinetobacter spp.,Carbapenems,81.48148148
ROU,Romania,2015,Enterococcus faecium,Aminopenicillins,63.38028169
ROU,Romania,2015,Escherichia coli,Carbapenems,1.90217391
ROU,Romania,2015,Escherichia coli,Fluoroquinolones,30.7277628
ROU,Romania,2015,Escherichia coli,Third-generation cephalosporins,26.82926829
ROU,Romania,2015,Klebsiella pneumoniae,Carbapenems,24.72324723
ROU,Romania,2015,Klebsiella pneumoniae,Fluoroquinolones,61.42322097
ROU,Romania,2015,Klebsiella pneumoniae,Third-generation cephalosporins,70.74074074
ROU,Romania,2015,Pseudomonas aeruginosa,Carbapenems,66.30434782
ROU,Romania,2015,Staphylococcus aureus,Meticillin (MRSA),57.23905723
ROU,Romania,2016,Acinetobacter spp.,Carbapenems,85.0
ROU,Romania,2016,Enterococcus faecium,Aminopenicillins,97.22222222
ROU,Romania,2016,Escherichia coli,Carbapenems,0.973236
ROU,Romania,2016,Escherichia coli,Fluoroquinolones,30.62200956
ROU,Romania,2016,Escherichia coli,Third-generation cephalosporins,23.44497607
ROU,Romania,2016,Klebsiella pneumoniae,Carbapenems,31.43712574
ROU,Romania,2016,Klebsiella pneumoniae,Fluoroquinolones,60.81871345
ROU,Romania,2016,Klebsiella pneumoniae,Third-generation cephalosporins,68.02325581
ROU,Romania,2016,Pseudomonas aeruginosa,Carbapenems,51.61290322
ROU,Romania,2016,Staphylococcus aureus,Meticillin (MRSA),50.73375262
ROU,Romania,2017,Acinetobacter spp.,Carbapenems,87.36263736
ROU,Romania,2017,Enterococcus faecium,Aminopenicillins,87.5
ROU,Romania,2017,Escherichia coli,Carbapenems,0.39215686
ROU,Romania,2017,Escherichia coli,Fluoroquinolones,26.44787644
ROU,Romania,2017,Escherichia coli,Third-generation cephalosporins,18.72586872
ROU,Romania,2017,Klebsiella pneumoniae,Carbapenems,22.45508982
ROU,Romania,2017,Klebsiella pneumoniae,Fluoroquinolones,64.09495548
ROU,Romania,2017,Klebsiella pneumoniae,Third-generation cephalosporins,62.53687315
ROU,Romania,2017,Pseudomonas aeruginosa,Carbapenems,63.35877862
ROU,Romania,2017,Staphylococcus aureus,Meticillin (MRSA),45.36489151
ROU,Romania,2018,Acinetobacter spp.,Carbapenems,85.32110091
ROU,Romania,2018,Enterococcus faecium,Aminopenicillins,94.20289855
ROU,Romania,2018,Escherichia coli,Carbapenems,0.0
ROU,Romania,2018,Escherichia coli,Fluoroquinolones,29.10216718
ROU,Romania,2018,Escherichia coli,Third-generation cephalosporins,20.18348623
