"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","ES","Spain",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","FI","Finland",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","FR","France",122.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","HR","Croatia",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","IE","Ireland",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","IT","Italy",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","LT","Lithuania",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","LU","Luxembourg",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","MT","Malta",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","NL","Netherlands",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Third-generation cephalosporins","I - 'susceptible, increased exposure' isolates ","N","2007","NO","Norway",10.000000000,""
