"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2006","UK","United Kingdom",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","AT","Austria",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","DE","Germany",2.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","DK","Denmark",6.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","EL","Greece",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","ES","Spain",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","FI","Finland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","FR","France",20.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","HU","Hungary",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2007","IE","Ireland",0.000000000,""
